DATE,TMAX,NORM,NORM_LI
2005-05-12,61.0,,0.7255244755244756
2005-05-13,63.0,,0.7386363636363638
2005-05-14,67.0,,0.7517482517482519
2005-05-15,72.0,,0.7648601398601399
2005-05-16,79.0,,0.777972027972028
2005-05-17,75.0,,0.7910839160839161
2005-05-18,78.0,,0.8041958041958043
2005-05-19,82.0,0.8173076923076924,0.8173076923076924
2005-05-20,89.0,0.8846153846153847,0.8846153846153847
2005-05-21,87.0,0.8653846153846154,0.8653846153846154
2005-05-22,85.0,0.8461538461538463,0.8461538461538463
2005-05-23,86.0,0.8557692307692308,0.8557692307692308
2005-05-24,83.0,,0.8060897435897436
2005-05-25,65.0,,0.7564102564102565
2005-05-26,64.0,,0.7067307692307693
2005-05-27,70.0,,0.657051282051282
2005-05-28,76.0,,0.6073717948717949
2005-05-29,55.0,0.5576923076923077,0.5576923076923077
2005-05-30,63.0,0.6346153846153847,0.6346153846153847
2005-05-31,70.0,0.701923076923077,0.701923076923077
2005-06-01,80.0,0.7980769230769231,0.7980769230769231
2005-06-02,75.0,0.75,0.75
2005-06-03,72.0,0.7211538461538461,0.7211538461538461
2005-06-04,57.0,0.576923076923077,0.576923076923077
2005-06-05,74.0,0.7403846153846154,0.7403846153846154
2005-06-06,83.0,0.826923076923077,0.826923076923077
2005-06-07,80.0,0.7980769230769231,0.7980769230769231
2005-06-08,77.0,,0.8028846153846154
2005-06-09,68.0,,0.8076923076923077
2005-06-10,58.0,,0.8125000000000001
2005-06-11,69.0,,0.8173076923076924
2005-06-12,61.0,,0.8221153846153847
2005-06-13,71.0,,0.826923076923077
2005-06-14,76.0,,0.8317307692307693
2005-06-15,84.0,,0.8365384615384617
2005-06-16,82.0,,0.841346153846154
2005-06-17,85.0,,0.8461538461538463
2005-06-18,88.0,,0.8509615384615385
2005-06-19,89.0,,0.8557692307692308
2005-06-20,88.0,,0.8605769230769231
2005-06-21,88.0,,0.8653846153846155
2005-06-22,89.0,,0.8701923076923078
2005-06-23,88.0,0.8750000000000001,0.8750000000000001
2005-06-24,80.0,0.7980769230769231,0.7980769230769231
2005-06-25,86.0,0.8557692307692308,0.8557692307692308
2005-06-26,85.0,0.8461538461538463,0.8461538461538463
2005-06-27,89.0,0.8846153846153847,0.8846153846153847
2005-06-28,88.0,0.8750000000000001,0.8750000000000001
2005-06-29,86.0,0.8557692307692308,0.8557692307692308
2005-06-30,85.0,0.8461538461538463,0.8461538461538463
2005-07-01,89.0,0.8846153846153847,0.8846153846153847
2005-07-02,92.0,0.9134615384615385,0.9134615384615385
2005-07-03,86.0,0.8557692307692308,0.8557692307692308
2005-07-04,84.0,0.8365384615384616,0.8365384615384616
2005-07-05,86.0,0.8557692307692308,0.8557692307692308
2005-07-06,90.0,0.8942307692307693,0.8942307692307693
2005-07-07,94.0,0.9326923076923077,0.9326923076923077
2005-07-08,95.0,,0.9310897435897436
2005-07-09,94.0,,0.9294871794871795
2005-07-10,93.0,,0.9278846153846154
2005-07-11,93.0,,0.9262820512820513
2005-07-12,92.0,,0.9246794871794872
2005-07-13,93.0,0.9230769230769231,0.9230769230769231
2005-07-14,96.0,0.951923076923077,0.951923076923077
2005-07-15,93.0,0.9230769230769231,0.9230769230769231
2005-07-16,97.0,0.9615384615384616,0.9615384615384616
2005-07-17,84.0,0.8365384615384616,0.8365384615384616
2005-07-18,85.0,,0.8417832167832168
2005-07-19,98.0,,0.8470279720279721
2005-07-20,101.0,,0.8522727272727273
2005-07-21,100.0,,0.8575174825174825
2005-07-22,98.0,,0.8627622377622378
2005-07-23,98.0,,0.868006993006993
2005-07-24,89.0,,0.8732517482517483
2005-07-25,85.0,,0.8784965034965035
2005-07-26,68.0,,0.8837412587412588
2005-07-27,83.0,,0.8889860139860141
2005-07-28,90.0,0.8942307692307693,0.8942307692307693
2005-07-29,95.0,0.9423076923076924,0.9423076923076924
2005-07-30,97.0,0.9615384615384616,0.9615384615384616
2005-07-31,92.0,0.9134615384615385,0.9134615384615385
2005-08-01,95.0,0.9423076923076924,0.9423076923076924
2005-08-02,95.0,0.9423076923076924,0.9423076923076924
2005-08-03,86.0,0.8557692307692308,0.8557692307692308
2005-08-04,61.0,0.6153846153846154,0.6153846153846154
2005-08-05,76.0,0.7596153846153847,0.7596153846153847
2005-08-06,84.0,0.8365384615384616,0.8365384615384616
2005-08-07,87.0,,0.8221153846153846
2005-08-08,90.0,,0.8076923076923077
2005-08-09,86.0,,0.7932692307692308
2005-08-10,85.0,,0.7788461538461539
2005-08-11,82.0,,0.7644230769230769
2005-08-12,75.0,0.75,0.75
2005-08-13,62.0,0.625,0.625
2005-08-14,69.0,0.6923076923076924,0.6923076923076924
2005-08-15,82.0,0.8173076923076924,0.8173076923076924
2005-08-16,84.0,0.8365384615384616,0.8365384615384616
2005-08-17,83.0,0.826923076923077,0.826923076923077
2005-08-18,84.0,0.8365384615384616,0.8365384615384616
2005-08-19,83.0,0.826923076923077,0.826923076923077
2005-08-20,79.0,0.7884615384615385,0.7884615384615385
2005-08-21,80.0,0.7980769230769231,0.7980769230769231
2005-08-22,78.0,0.7788461538461539,0.7788461538461539
2005-08-23,81.0,0.8076923076923077,0.8076923076923077
2005-08-24,84.0,0.8365384615384616,0.8365384615384616
2005-08-25,85.0,0.8461538461538463,0.8461538461538463
2005-08-26,86.0,0.8557692307692308,0.8557692307692308
2005-08-27,86.0,,0.853908188585608
2005-08-28,83.0,,0.8520471464019852
2005-08-29,87.0,,0.8501861042183624
2005-08-30,91.0,,0.8483250620347396
2005-08-31,74.0,,0.8464640198511167
2005-09-01,83.0,,0.8446029776674938
2005-09-02,87.0,,0.842741935483871
2005-09-03,89.0,,0.8408808933002482
2005-09-04,86.0,,0.8390198511166254
2005-09-05,85.0,,0.8371588089330025
2005-09-06,77.0,,0.8352977667493797
2005-09-07,86.0,,0.8334367245657569
2005-09-08,88.0,,0.8315756823821341
2005-09-09,87.0,,0.8297146401985113
2005-09-10,86.0,,0.8278535980148884
2005-09-11,87.0,,0.8259925558312655
2005-09-12,83.0,,0.8241315136476427
2005-09-13,68.0,,0.8222704714640199
2005-09-14,68.0,,0.8204094292803971
2005-09-15,75.0,,0.8185483870967742
2005-09-16,81.0,,0.8166873449131514
2005-09-17,86.0,,0.8148263027295286
2005-09-18,82.0,,0.8129652605459058
2005-09-19,81.0,,0.811104218362283
2005-09-20,86.0,,0.8092431761786602
2005-09-21,82.0,,0.8073821339950372
2005-09-22,67.0,,0.8055210918114144
2005-09-23,82.0,,0.8036600496277916
2005-09-24,69.0,,0.8017990074441688
2005-09-25,72.0,,0.799937965260546
2005-09-26,80.0,0.7980769230769231,0.7980769230769231
2005-09-27,85.0,0.8461538461538463,0.8461538461538463
2005-09-28,57.0,0.576923076923077,0.576923076923077
2005-09-29,74.0,0.7403846153846154,0.7403846153846154
2005-09-30,80.0,0.7980769230769231,0.7980769230769231
2005-10-01,85.0,0.8461538461538463,0.8461538461538463
2005-10-02,85.0,0.8461538461538463,0.8461538461538463
2005-10-03,85.0,0.8461538461538463,0.8461538461538463
2005-10-04,71.0,0.7115384615384616,0.7115384615384616
2005-10-05,54.0,0.5480769230769231,0.5480769230769231
2005-10-06,55.0,,0.5288461538461539
2005-10-07,77.0,,0.5096153846153847
2005-10-08,83.0,,0.4903846153846154
2005-10-09,75.0,,0.4711538461538462
2005-10-10,34.0,,0.451923076923077
2005-10-11,42.0,0.4326923076923077,0.4326923076923077
2005-10-12,51.0,0.5192307692307693,0.5192307692307693
2005-10-13,65.0,0.6538461538461539,0.6538461538461539
2005-10-14,70.0,0.701923076923077,0.701923076923077
2005-10-15,73.0,0.7307692307692308,0.7307692307692308
2005-10-16,73.0,0.7307692307692308,0.7307692307692308
2005-10-17,75.0,0.75,0.75
2005-10-18,75.0,0.75,0.75
2005-10-19,49.0,0.5,0.5
2005-10-20,66.0,0.6634615384615385,0.6634615384615385
2005-10-21,50.0,0.5096153846153846,0.5096153846153846
2005-10-22,59.0,0.5961538461538461,0.5961538461538461
2005-10-23,50.0,0.5096153846153846,0.5096153846153846
2005-10-24,67.0,0.6730769230769231,0.6730769230769231
2005-10-25,68.0,0.6826923076923077,0.6826923076923077
2005-10-26,65.0,0.6538461538461539,0.6538461538461539
2005-10-27,64.0,0.6442307692307693,0.6442307692307693
2005-10-28,68.0,0.6826923076923077,0.6826923076923077
2005-10-29,57.0,0.576923076923077,0.576923076923077
2005-10-30,50.0,0.5096153846153846,0.5096153846153846
2005-10-31,53.0,0.5384615384615385,0.5384615384615385
2005-11-01,69.0,0.6923076923076924,0.6923076923076924
2005-11-02,73.0,0.7307692307692308,0.7307692307692308
2005-11-03,66.0,0.6634615384615385,0.6634615384615385
2005-11-04,63.0,0.6346153846153847,0.6346153846153847
2005-11-05,47.0,,0.6066433566433567
2005-11-06,68.0,,0.5786713286713288
2005-11-07,71.0,,0.5506993006993007
2005-11-08,74.0,,0.5227272727272728
2005-11-09,61.0,,0.4947552447552448
2005-11-10,73.0,,0.4667832167832168
2005-11-11,69.0,,0.43881118881118886
2005-11-12,62.0,,0.41083916083916083
2005-11-13,47.0,,0.38286713286713286
2005-11-14,59.0,,0.3548951048951049
2005-11-15,31.0,0.3269230769230769,0.3269230769230769
2005-11-16,45.0,0.46153846153846156,0.46153846153846156
2005-11-17,39.0,0.40384615384615385,0.40384615384615385
2005-11-18,57.0,0.576923076923077,0.576923076923077
2005-11-19,45.0,0.46153846153846156,0.46153846153846156
2005-11-20,58.0,0.5865384615384616,0.5865384615384616
2005-11-21,56.0,0.5673076923076924,0.5673076923076924
2005-11-22,65.0,0.6538461538461539,0.6538461538461539
2005-11-23,67.0,0.6730769230769231,0.6730769230769231
2005-11-24,54.0,0.5480769230769231,0.5480769230769231
2005-11-25,61.0,,0.5288461538461539
2005-11-26,60.0,,0.5096153846153847
2005-11-27,38.0,,0.4903846153846154
2005-11-28,38.0,,0.4711538461538462
2005-11-29,43.0,,0.451923076923077
2005-11-30,37.0,,0.4326923076923077
2005-12-01,45.0,,0.4134615384615385
2005-12-02,61.0,,0.3942307692307693
2005-12-03,34.0,,0.37500000000000006
2005-12-04,27.0,,0.35576923076923084
2005-12-05,32.0,0.33653846153846156,0.33653846153846156
2005-12-06,26.0,0.27884615384615385,0.27884615384615385
2005-12-07,2.0,0.04807692307692308,0.04807692307692308
2005-12-08,35.0,0.3653846153846154,0.3653846153846154
2005-12-09,37.0,0.38461538461538464,0.38461538461538464
2005-12-10,44.0,,0.37980769230769235
2005-12-11,47.0,,0.375
2005-12-12,47.0,,0.3701923076923077
2005-12-13,47.0,,0.3653846153846154
2005-12-14,34.0,,0.3605769230769231
2005-12-15,34.0,0.3557692307692308,0.3557692307692308
2005-12-16,24.0,0.25961538461538464,0.25961538461538464
2005-12-17,15.0,0.1730769230769231,0.1730769230769231
2005-12-18,17.0,0.19230769230769232,0.19230769230769232
2005-12-19,46.0,0.4711538461538462,0.4711538461538462
2005-12-20,48.0,,0.5032051282051283
2005-12-21,60.0,,0.5352564102564104
2005-12-22,61.0,,0.5673076923076924
2005-12-23,56.0,,0.5993589743589745
2005-12-24,55.0,,0.6314102564102565
2005-12-25,66.0,0.6634615384615385,0.6634615384615385
2005-12-26,66.0,0.6634615384615385,0.6634615384615385
2005-12-27,52.0,0.5288461538461539,0.5288461538461539
2005-12-28,61.0,0.6153846153846154,0.6153846153846154
2005-12-29,51.0,0.5192307692307693,0.5192307692307693
2005-12-30,51.0,0.5192307692307693,0.5192307692307693
2005-12-31,64.0,0.6442307692307693,0.6442307692307693
2006-01-01,51.0,0.5192307692307693,0.5192307692307693
2006-01-02,64.0,0.6442307692307693,0.6442307692307693
2006-01-03,55.0,0.5576923076923077,0.5576923076923077
2006-01-04,50.0,,0.5444711538461539
2006-01-05,49.0,,0.53125
2006-01-06,65.0,,0.5180288461538461
2006-01-07,69.0,,0.5048076923076923
2006-01-08,50.0,,0.4915865384615385
2006-01-09,43.0,,0.47836538461538464
2006-01-10,58.0,,0.4651442307692308
2006-01-11,60.0,,0.451923076923077
2006-01-12,47.0,,0.43870192307692313
2006-01-13,58.0,,0.4254807692307693
2006-01-14,62.0,,0.4122596153846154
2006-01-15,55.0,,0.39903846153846156
2006-01-16,34.0,,0.3858173076923077
2006-01-17,51.0,,0.37259615384615385
2006-01-18,59.0,,0.35937500000000006
2006-01-19,33.0,0.3461538461538462,0.3461538461538462
2006-01-20,32.0,0.33653846153846156,0.33653846153846156
2006-01-21,38.0,0.3942307692307693,0.3942307692307693
2006-01-22,34.0,0.3557692307692308,0.3557692307692308
2006-01-23,48.0,0.4903846153846154,0.4903846153846154
2006-01-24,53.0,0.5384615384615385,0.5384615384615385
2006-01-25,55.0,0.5576923076923077,0.5576923076923077
2006-01-26,50.0,0.5096153846153846,0.5096153846153846
2006-01-27,50.0,0.5096153846153846,0.5096153846153846
2006-01-28,42.0,0.4326923076923077,0.4326923076923077
2006-01-29,41.0,0.42307692307692313,0.42307692307692313
2006-01-30,55.0,0.5576923076923077,0.5576923076923077
2006-01-31,56.0,0.5673076923076924,0.5673076923076924
2006-02-01,55.0,0.5576923076923077,0.5576923076923077
2006-02-02,44.0,0.451923076923077,0.451923076923077
2006-02-03,44.0,,0.47756410256410264
2006-02-04,55.0,,0.5032051282051283
2006-02-05,43.0,,0.528846153846154
2006-02-06,45.0,,0.5544871794871795
2006-02-07,53.0,,0.5801282051282052
2006-02-08,60.0,0.6057692307692308,0.6057692307692308
2006-02-09,53.0,0.5384615384615385,0.5384615384615385
2006-02-10,22.0,0.24038461538461542,0.24038461538461542
2006-02-11,35.0,0.3653846153846154,0.3653846153846154
2006-02-12,49.0,0.5,0.5
2006-02-13,48.0,,0.4423076923076923
2006-02-14,58.0,,0.38461538461538464
2006-02-15,42.0,,0.3269230769230769
2006-02-16,21.0,,0.2692307692307693
2006-02-17,10.0,,0.21153846153846156
2006-02-18,13.0,0.15384615384615385,0.15384615384615385
2006-02-19,26.0,0.27884615384615385,0.27884615384615385
2006-02-20,42.0,0.4326923076923077,0.4326923076923077
2006-02-21,41.0,0.42307692307692313,0.42307692307692313
2006-02-22,44.0,0.451923076923077,0.451923076923077
2006-02-23,52.0,,0.4587912087912088
2006-02-24,57.0,,0.4656593406593407
2006-02-25,50.0,,0.47252747252747257
2006-02-26,65.0,,0.47939560439560447
2006-02-27,70.0,,0.4862637362637363
2006-02-28,75.0,,0.49313186813186816
2006-03-01,60.0,,0.5
2006-03-02,57.0,,0.5068681318681318
2006-03-03,64.0,,0.5137362637362638
2006-03-04,66.0,,0.5206043956043956
2006-03-05,63.0,,0.5274725274725275
2006-03-06,70.0,,0.5343406593406593
2006-03-07,65.0,,0.5412087912087913
2006-03-08,43.0,,0.5480769230769231
2006-03-09,45.0,,0.554945054945055
2006-03-10,32.0,,0.5618131868131868
2006-03-11,40.0,,0.5686813186813187
2006-03-12,30.0,,0.5755494505494505
2006-03-13,33.0,,0.5824175824175823
2006-03-14,52.0,,0.5892857142857143
2006-03-15,59.0,0.5961538461538461,0.5961538461538461
2006-03-16,50.0,0.5096153846153846,0.5096153846153846
2006-03-17,49.0,0.5,0.5
2006-03-18,49.0,0.5,0.5
2006-03-19,41.0,0.42307692307692313,0.42307692307692313
2006-03-20,25.0,,0.45993589743589747
2006-03-21,33.0,,0.49679487179487186
2006-03-22,36.0,,0.5336538461538463
2006-03-23,44.0,,0.5705128205128206
2006-03-24,54.0,,0.6073717948717949
2006-03-25,64.0,0.6442307692307693,0.6442307692307693
2006-03-26,59.0,0.5961538461538461,0.5961538461538461
2006-03-27,53.0,0.5384615384615385,0.5384615384615385
2006-03-28,66.0,0.6634615384615385,0.6634615384615385
2006-03-29,69.0,0.6923076923076924,0.6923076923076924
2006-03-30,58.0,,0.6987179487179488
2006-03-31,65.0,,0.7051282051282052
2006-04-01,64.0,,0.7115384615384617
2006-04-02,60.0,,0.7179487179487181
2006-04-03,61.0,,0.7243589743589745
2006-04-04,73.0,0.7307692307692308,0.7307692307692308
2006-04-05,74.0,0.7403846153846154,0.7403846153846154
2006-04-06,53.0,0.5384615384615385,0.5384615384615385
2006-04-07,49.0,0.5,0.5
2006-04-08,67.0,0.6730769230769231,0.6730769230769231
2006-04-09,75.0,0.75,0.75
2006-04-10,76.0,0.7596153846153847,0.7596153846153847
2006-04-11,64.0,0.6442307692307693,0.6442307692307693
2006-04-12,74.0,0.7403846153846154,0.7403846153846154
2006-04-13,82.0,0.8173076923076924,0.8173076923076924
2006-04-14,78.0,0.7788461538461539,0.7788461538461539
2006-04-15,62.0,0.625,0.625
2006-04-16,76.0,0.7596153846153847,0.7596153846153847
2006-04-17,81.0,0.8076923076923077,0.8076923076923077
2006-04-18,53.0,0.5384615384615385,0.5384615384615385
2006-04-19,58.0,0.5865384615384616,0.5865384615384616
2006-04-20,64.0,0.6442307692307693,0.6442307692307693
2006-04-21,72.0,0.7211538461538461,0.7211538461538461
2006-04-22,80.0,0.7980769230769231,0.7980769230769231
2006-04-23,82.0,0.8173076923076924,0.8173076923076924
2006-04-24,40.0,,0.7804487179487181
2006-04-25,40.0,,0.7435897435897436
2006-04-26,71.0,,0.7067307692307693
2006-04-27,75.0,,0.6698717948717949
2006-04-28,52.0,,0.6330128205128205
2006-04-29,59.0,0.5961538461538461,0.5961538461538461
2006-04-30,69.0,0.6923076923076924,0.6923076923076924
2006-05-01,72.0,0.7211538461538461,0.7211538461538461
2006-05-02,77.0,0.7692307692307693,0.7692307692307693
2006-05-03,62.0,0.625,0.625
2006-05-04,53.0,0.5384615384615385,0.5384615384615385
2006-05-05,47.0,0.4807692307692308,0.4807692307692308
2006-05-06,67.0,0.6730769230769231,0.6730769230769231
2006-05-07,70.0,0.701923076923077,0.701923076923077
2006-05-08,69.0,0.6923076923076924,0.6923076923076924
2006-05-09,64.0,0.6442307692307693,0.6442307692307693
2006-05-10,60.0,0.6057692307692308,0.6057692307692308
2006-05-11,68.0,0.6826923076923077,0.6826923076923077
2006-05-12,78.0,0.7788461538461539,0.7788461538461539
2006-05-13,77.0,0.7692307692307693,0.7692307692307693
2006-05-14,68.0,,0.7836538461538463
2006-05-15,70.0,,0.7980769230769231
2006-05-16,77.0,,0.8125
2006-05-17,80.0,,0.826923076923077
2006-05-18,83.0,,0.841346153846154
2006-05-19,86.0,0.8557692307692308,0.8557692307692308
2006-05-20,84.0,0.8365384615384616,0.8365384615384616
2006-05-21,88.0,0.8750000000000001,0.8750000000000001
2006-05-22,84.0,0.8365384615384616,0.8365384615384616
2006-05-23,76.0,0.7596153846153847,0.7596153846153847
2006-05-24,83.0,0.826923076923077,0.826923076923077
2006-05-25,85.0,0.8461538461538463,0.8461538461538463
2006-05-26,85.0,0.8461538461538463,0.8461538461538463
2006-05-27,90.0,0.8942307692307693,0.8942307692307693
2006-05-28,84.0,0.8365384615384616,0.8365384615384616
2006-05-29,72.0,0.7211538461538461,0.7211538461538461
2006-05-30,67.0,0.6730769230769231,0.6730769230769231
2006-05-31,73.0,0.7307692307692308,0.7307692307692308
2006-06-01,80.0,0.7980769230769231,0.7980769230769231
2006-06-02,89.0,0.8846153846153847,0.8846153846153847
2006-06-03,91.0,0.9038461538461539,0.9038461538461539
2006-06-04,88.0,0.8750000000000001,0.8750000000000001
2006-06-05,91.0,0.9038461538461539,0.9038461538461539
2006-06-06,92.0,0.9134615384615385,0.9134615384615385
2006-06-07,95.0,0.9423076923076924,0.9423076923076924
2006-06-08,91.0,,0.9423076923076924
2006-06-09,85.0,,0.9423076923076924
2006-06-10,87.0,,0.9423076923076924
2006-06-11,87.0,,0.9423076923076924
2006-06-12,91.0,,0.9423076923076924
2006-06-13,95.0,0.9423076923076924,0.9423076923076924
2006-06-14,98.0,0.9711538461538463,0.9711538461538463
2006-06-15,84.0,0.8365384615384616,0.8365384615384616
2006-06-16,69.0,0.6923076923076924,0.6923076923076924
2006-06-17,83.0,0.826923076923077,0.826923076923077
2006-06-18,90.0,,0.8295454545454546
2006-06-19,95.0,,0.8321678321678322
2006-06-20,90.0,,0.8347902097902099
2006-06-21,78.0,,0.8374125874125875
2006-06-22,78.0,,0.8400349650349651
2006-06-23,89.0,,0.8426573426573427
2006-06-24,80.0,,0.8452797202797203
2006-06-25,73.0,,0.8479020979020979
2006-06-26,79.0,,0.8505244755244756
2006-06-27,85.0,,0.8531468531468532
2006-06-28,86.0,0.8557692307692308,0.8557692307692308
2006-06-29,90.0,0.8942307692307693,0.8942307692307693
2006-06-30,93.0,0.9230769230769231,0.9230769230769231
2006-07-01,87.0,0.8653846153846154,0.8653846153846154
2006-07-02,90.0,0.8942307692307693,0.8942307692307693
2006-07-03,78.0,0.7788461538461539,0.7788461538461539
2006-07-04,81.0,0.8076923076923077,0.8076923076923077
2006-07-05,78.0,0.7788461538461539,0.7788461538461539
2006-07-06,83.0,0.826923076923077,0.826923076923077
2006-07-07,85.0,0.8461538461538463,0.8461538461538463
2006-07-08,64.0,,0.8540209790209791
2006-07-09,59.0,,0.861888111888112
2006-07-10,80.0,,0.8697552447552448
2006-07-11,85.0,,0.8776223776223777
2006-07-12,87.0,,0.8854895104895105
2006-07-13,90.0,,0.8933566433566434
